entry_id,library_id,source_lang,target_lang,source_term,target_term,current_validation_type,suggested_validation_type,classification_reason,confidence,reviewed_validation_type,review_note
1780,2,zh,en,殼模強度檢測記錄表,Shell mold strength test record form,,,,,strict_required,
1786,2,zh,en,氬氣焊接人員認證記錄表,Argon gas welding personnel certification record form,,,,,strict_required,
1787,2,zh,en,氬氣焊接製程規範,Argon welding process specification,,,,,strict_required,
433,2,zh,en,減量檢驗,reduced inspection,,,,,lexical_required,
434,2,zh,en,渦輪推進器,turbojet propulsion,,,,,lexical_required,
435,2,zh,en,測溫電阻器,thermistor,,,,,lexical_required,
2724,2,zh,en,測試方法,Test method,,,,,lexical_required,
1811,2,zh,en,測試報告書,Test report,,,,,strict_required,
436,2,zh,en,測試標的物,subject of testing,,,,,lexical_required,
437,2,zh,en,測試頻率,Test frequency,,,,,lexical_required,
2742,2,zh,en,無菌的測試,Test of sterility,,,,,lexical_required,
443,2,zh,en,無菌屏障系統,Sterile barrier system,,,,,lexical_required,
1833,2,zh,en,無菌屏障系統包裝製程確效作業辦法,Sterile barrier system packaging process validation work instruction,,,,,strict_required,
2740,2,zh,en,無菌測試結果“negative”,Negative test of sterility,,,,,lexical_required,
2741,2,zh,en,無菌測試結果“positive”,Positive test of sterility,,,,,lexical_required,
2743,2,zh,en,無菌試驗,Test of sterility,,,,,lexical_required,
2744,2,zh,en,無菌試驗結果“negative”,Negative test of sterility,,,,,lexical_required,
2745,2,zh,en,無菌試驗結果“positive”,Positive test of sterility,,,,,lexical_required,
2746,2,zh,en,無菌醫療器材,Sterile Medical Device,,,,,lexical_required,
444,2,zh,en,煮沸測試規範,testing criteria for boiling test,,,,,strict_required,
2832,2,zh,en,登錄,Register,,,,,lexical_required,
2833,2,zh,en,發出通知,Send notice,,,,,lexical_required,
2843,2,zh,en,短期借出,Short-term application,,,,,lexical_required,
1927,2,zh,en,硬度試驗機保養(點檢)記錄表,Hardness tester maintenance checklist,,,,,strict_required,
1926,2,zh,en,硬度檢驗記錄表,Hardness inspection record form,,,,,strict_required,
2851,2,zh,en,硬體工程組,Hardware Engineering Section,,,,,strict_required,
2857,2,zh,en,稅務組,Taxation Section,,,,,strict_required,
1930,2,zh,en,程式申請單,Programming application form,,,,,strict_required,
1931,2,zh,en,程式管理辦法,Programming management instruction,,,,,strict_required,
2877,2,zh,en,等同性,Equivalence,,,,,lexical_required,
2878,2,zh,en,等同性器材,Equivalent device,,,,,lexical_required,
2901,2,zh,en,結束會議,Closing meeting,,,,,lexical_required,
2902,2,zh,en,結案依據,Plan Closed Reference,,,,,reference_only,
2903,2,zh,en,結案報告,Closing report,,,,,strict_required,
497,2,zh,en,菌落,colony,,,,,lexical_required,
2945,2,zh,en,菌落形成單位,"Colony-forming unit, CFU",,,,,strict_required,
498,2,zh,en,菌落數,colony count,,,,,lexical_required,
2983,2,zh,en,視覺設計組,Graphic Design Section,,,,,strict_required,
3021,2,zh,en,評估方法如下,Methods as follow,,,,,reference_only,
3022,2,zh,en,評估方法選擇,Choice of methods,,,,,lexical_required,
3023,2,zh,en,評核結果與主管核准,Evaluation Result and Supervisor Approval,,,,,lexical_required,
2027,2,zh,en,超音波音壓量測記錄表,Ultrasonic wave sound pressure measure record form,,,,,strict_required,
3069,2,zh,en,週邊設備,Peripheral device,,,,,lexical_required,
3070,2,zh,en,進入管制區之管制,Control for accessing the control zone,,,,,lexical_required,
3071,2,zh,en,進口商,Importer,,,,,lexical_required,
2035,2,zh,en,進出口作業管理辦法,Import and export operation management instruction,,,,,strict_required,
3072,2,zh,en,進料檢驗,Incoming inspection,,,,,lexical_required,
2037,2,zh,en,進料檢驗記錄表,In-coming inspection record form,,,,,strict_required,
2036,2,zh,en,進料檢驗管制程序,Incoming goods inspection procedure,,,,,strict_required,
528,2,zh,en,量產放行,Mass production release,,,,,lexical_required,
2052,2,zh,en,量產放行通知單,Mass production released notice form,,,,,strict_required,
3102,2,zh,en,量產放行報告,Mass production release report,,,,,strict_required,
3103,2,zh,en,量產放行審核,Mass production release review,,,,,lexical_required,
3104,2,zh,en,量產放行標準,Mass production release standards,,,,,lexical_required,
527,2,zh,en,量測系統確效,measurement system validation,,,,,lexical_required,
2051,2,zh,en,量測系統確效作業辦法,Measurement system validation work instruction,,,,,strict_required,
2049,2,zh,en,量測程式備份記錄表,Measuring program backup record form,,,,,strict_required,
2050,2,zh,en,量測程式管理作業辦法,Measuring program management instruction,,,,,strict_required,
2059,2,zh,en,鈦-6鋁-4釩積層製造品質規範,Quality requirement for additive manufacturing Titanium-6 Aluminum-4 Vanadium,,,,,strict_required,
2061,2,zh,en,鈦合金塗佈燒結製程規範,Titanium sintered coating process specification,,,,,strict_required,
2060,2,zh,en,鈦合金噴砂製程規範,Titanium alloy blasting process specification,,,,,strict_required,
2062,2,zh,en,鈦合金燒結塗佈材料規範,Titanium sinter coating material,,,,,strict_required,
2063,2,zh,en,鈦合金燒結塗裝用黏結膠材料規範,Adhesive glue requirement for sintered titanium coating material specification,,,,,strict_required,
2064,2,zh,en,鈦合金鍛造製程規範,Titanium alloy forging process specification,,,,,strict_required,
3114,2,zh,en,開發一組、開發二組,Development Section1 and Development Section2,,,,,strict_required,
3115,2,zh,en,開發規劃,Product development plan,,,,,lexical_required,
3116,2,zh,en,間接人員,Indirect personnel,,,,,lexical_required,
539,2,zh,en,陽極處理,anodizing,,,,,lexical_required,
3128,2,zh,en,集團組,Corporation Section,,,,,strict_required,
2114,2,zh,en,飲水設備維護及水質檢驗記錄表,Drinking water equipment maintenance and water quality inspection record form,,,,,strict_required,
341,2,zh,en,傳遞口,transmission window,,,,,lexical_required,
2447,2,zh,en,圓餅圖,Pie chart,,,,,lexical_required,
1583,2,zh,en,圓盤式泡殼包裝機操作及保養辦法,Tyvek sealing packaging machine operate and maintain instruction,,,,,strict_required,
1588,2,zh,en,塑膠低溫熱處理製程規範,Plastic low temperature heat treatment process specification,,,,,strict_required,
1590,2,zh,en,塑膠產品低溫熱處理製程記錄表,Plastic products heat treatment record form,,,,,strict_required,
1589,2,zh,en,塑膠植入物外觀判定品質規範,Cosmetic inspection criteria for plastic products,,,,,strict_required,
1591,2,zh,en,塑膠類產品清洗製程規範,Cleaning process specification of plastic products,,,,,strict_required,
1595,2,zh,en,塗裝用黏結膠處理與黏度測試製程規範,Processing and viscosity test process specification of adhesive glue,,,,,strict_required,
1592,2,zh,en,塗層微結構分析測試規範,Testing criteria for coating microstructure analysis,,,,,strict_required,
1593,2,zh,en,塗層微結構檢驗記錄表,Report of Coating Microstructure,,,,,strict_required,
1594,2,zh,en,塗層試片膠合作業辦法,Coating test piece gluing work instruction,,,,,strict_required,
2572,2,zh,en,微生物性能驗證,"Microbiological performance qualification, MPQ",,,,,strict_required,
390,2,zh,en,微粒落塵,particulate,,,,,lexical_required,
391,2,zh,en,微結構分析,microstructure analysis,,,,,lexical_required,
1667,2,zh,en,微電腦自動封口機操作及保養辦法,Microcomputer automatic sealing machine operate and maintain instruction,,,,,strict_required,
392,2,zh,en,微觀檢驗,microscopic inspection,,,,,lexical_required,
403,2,zh,en,損害,harm,,,,,lexical_required,
404,2,zh,en,損害嚴重度,severity levels,,,,,lexical_required,
405,2,zh,en,搖轉濕度計,sling psychrometer,,,,,lexical_required,
2598,2,zh,en,搬運,Transportation,,,,,lexical_required,
2599,2,zh,en,搬運規劃,Handling planning,,,,,lexical_required,
2633,2,zh,en,新竹生產/高雄生產單位,HC Production/ KS Production Division,,,,,strict_required,
2160,2,zh,en,新竹生產部,HC Production Division,,,,,strict_required,
2634,2,zh,en,新竹生管/高雄生管單位,HC Production Control/ KS Production Control Division,,,,,strict_required,
2161,2,zh,en,新竹生管部,HC Production Control Division,,,,,strict_required,
2631,2,zh,en,新竹品保/高雄品保單位,HC Quality Assurance/ KS Quality Assurance Division,,,,,strict_required,
2159,2,zh,en,新竹品保部,HC Quality Assurance Division,,,,,strict_required,
2189,2,zh,en,新竹廠,Hsinchu plant,,,,,strict_required,
2191,2,zh,en,新竹廠生產部,HC Production Division,,,,,strict_required,
2632,2,zh,en,新竹廠務/高雄廠務單位,HC Factory Affairs/ KS Factory Affairs Section,,,,,strict_required,
1717,2,zh,en,新竹廠植入物紙盒包裝生產作業辦法,Hsinchu factory implant carton packaging production work instruction,,,,,strict_required,
1716,2,zh,en,新竹廠植入物潔淨室包裝生產作業辦法,Hsinchu factory implant cleanroom package work instruction,,,,,strict_required,
1715,2,zh,en,新竹廠塑膠清洗線工作記錄表,Plastic cleaning line operation record form(Hsinchu Factory),,,,,strict_required,
2630,2,zh,en,新產品開發品質管制計畫,QC control plan,,,,,strict_required,
1714,2,zh,en,新產品導量產審查記錄表,New products launch production review record form,,,,,strict_required,
2635,2,zh,en,新製造流程,New Manufacturing Process,,,,,lexical_required,
2636,2,zh,en,新購儀器驗收,Check and acceptance of the newly purchased devices,,,,,lexical_required,
1720,2,zh,en,會議記錄單,Meeting minutes,,,,,strict_required,
2646,2,zh,en,會議通知,Meeting notice,,,,,lexical_required,
1739,2,zh,en,業務連絡單,Inter-division notice form,,,,,strict_required,
1740,2,zh,en,業務連絡單作業辦法,Inter-division notice work instruction,,,,,strict_required,
2666,2,zh,en,業務單位,Sales Division,,,,,strict_required,
2725,2,zh,en,準備工作,General preparation,,,,,reference_only,
439,2,zh,en,準確性,accuracy,,,,,lexical_required,
438,2,zh,en,準確度,accuracy,,,,,lexical_required,
2726,2,zh,en,溫度換算,Temperature Conversion,,,,,lexical_required,
440,2,zh,en,溫度顯示器,thermometer,,,,,lexical_required,
1812,2,zh,en,溫控漿桶操作及保養辦法,Thermostat pulp barrels operation and maintain instruction,,,,,strict_required,
1813,2,zh,en,溫溼度異常處理記錄表,Abnormal temperature/humidity handling record form,,,,,strict_required,
1814,2,zh,en,溫濕度計校正作業辦法,Thermo-hygrometer calibrate instruction,,,,,strict_required,
1815,2,zh,en,溫濕度點檢表,Temperature and humidity checklist,,,,,strict_required,
441,2,zh,en,溶液,solution,,,,,lexical_required,
2727,2,zh,en,滅菌,Sterilization,,,,,lexical_required,
2728,2,zh,en,滅菌安全水準,"Sterility Assurance Level, SAL",,,,,strict_required,
1817,2,zh,en,滅菌明細記錄表,Sterilization record form,,,,,strict_required,
1816,2,zh,en,滅菌後進料檢查記錄表,Sterilized product in-coming inspection record form,,,,,strict_required,
1818,2,zh,en,滅菌產品曝氣管制記錄表,Aeration control record form for sterilized product,,,,,strict_required,
2729,2,zh,en,滅菌週期,Sterilization cycle,,,,,lexical_required,
1819,2,zh,en,滅菌確效評估報告,Sterilization validation assessment report,,,,,strict_required,
442,2,zh,en,滅菌適應性,Sterilization compatibility,,,,,lexical_required,
2829,2,zh,en,當 logo 改版時之處理原則,Inspection rules when the logo is revised,,,,,reference_only,
2830,2,zh,en,當代技術水平,state of the art,,,,,lexical_required,
2831,2,zh,en,當責單位,Responsible Division,,,,,strict_required,
2908,2,zh,en,經銷商/服務商,Distributor,,,,,lexical_required,
2924,2,zh,en,置架期,Shelf Life,,,,,lexical_required,
2928,2,zh,en,群體醫療器材不良事件,Group medical device adverse events,,,,,lexical_required,
1964,2,zh,en,腫瘤/訂製品零件清單,Tumor / custom-made parts list,,,,,strict_required,
1965,2,zh,en,腫瘤關節組裝功能測試件校正作業辦法,Tumor prosthesis function test work instruction,,,,,strict_required,
499,2,zh,en,落下菌,falling bacteria,,,,,lexical_required,
500,2,zh,en,落菌法,settle plate test,,,,,lexical_required,
501,2,zh,en,葉漿式風速計,vane anemometer,,,,,lexical_required,
502,2,zh,en,董事長,Chairman,,,,,lexical_required,
2955,2,zh,en,裝載格局,Loading pattern,,,,,lexical_required,
3024,2,zh,en,試驗主持人,Trial investigator,,,,,lexical_required,
3026,2,zh,en,試驗共同主持人,Trial co-investigator,,,,,lexical_required,
3027,2,zh,en,試驗協同主持人,Trial assistant investigator,,,,,lexical_required,
3028,2,zh,en,試驗委託者,Trial sponsor,,,,,lexical_required,
3025,2,zh,en,試驗偏離,Trial deviation,,,,,lexical_required,
3029,2,zh,en,試驗機構,Trial institution,,,,,lexical_required,
2019,2,zh,en,詹氏杯校正作業辦法,Zahn signature viscosity cup calibrate instruction,,,,,strict_required,
3051,2,zh,en,資材組,Supplies Section,,,,,strict_required,
3048,2,zh,en,資料來源,Data source,,,,,lexical_required,
3049,2,zh,en,資料保存,Data retention,,,,,lexical_required,
3050,2,zh,en,資料準備,Data preparation,,,,,lexical_required,
2023,2,zh,en,資訊回饋分析作業程序,Information feedback analysis procedure,,,,,strict_required,
2025,2,zh,en,資訊系統管理程序,Information system management procedure,,,,,strict_required,
2024,2,zh,en,資訊服務申請單,System requisition form,,,,,strict_required,
3052,2,zh,en,資訊單位,Information Technology Division,,,,,strict_required,
2174,2,zh,en,資訊管理部,Information Technology Division,,,,,strict_required,
